"Status","Order","Family","Genus","Binomial","Log_mass","Combined_mass","Ancestral.mass","Mass.change"
"extant","Carnivora","Herpestidae","Herpestes","Herpestes ichneumon",3.665,5175,4.60282608695652,0.937826086956521
"extant","Primates","Cercopithecidae","Cercopithecus","Cercopithecus erythrogaster",3.4,2500,4.338,0.938
"extant","Primates","Daubentoniidae","Daubentonia","Daubentonia madagascariensis",3.4,2500,4.338,0.938
"extant","Primates","Cebidae","Cebus","Cebus apella",3.4,2500,4.338,0.938
"extant","Rodentia","Muridae","Stochomys","Stochomys longicaudatus",1.85,71,2.788125,0.938125
"extant","Rodentia","Sciuridae","Paraxerus","Paraxerus boehmi",1.85,70,2.788125,0.938125
"extant","Rodentia","Muridae","Melomys","Melomys capensis",1.85,70,2.788125,0.938125
"extant","Rodentia","Muridae","Pseudomys","Pseudomys fumeus",1.85,70,2.788125,0.938125
"extant","Rodentia","Muridae","Pseudomys","Pseudomys shortridgei",1.85,70,2.788125,0.938125
"extant","Rodentia","Muridae","Hapalomys","Hapalomys longicaudatus",1.85,70,2.788125,0.938125
"extant","Rodentia","Muridae","Meriones","Meriones hurrianae",1.85,70,2.788125,0.938125
"extant","Rodentia","Muridae","Millardia","Millardia meltada",1.85,70,2.788125,0.938125
"extant","Rodentia","Sciuridae","Funambulus","Funambulus sublineatus",1.85,70.9,2.788125,0.938125
"extant","Rodentia","Muridae","Eliurus","Eliurus myoxinus",1.85,70,2.788125,0.938125
"extant","Rodentia","Muridae","Melomys","Melomys obiensis",1.85,71,2.788125,0.938125
"extant","Rodentia","Muridae","Peromyscus","Peromyscus grandis",1.85,71,2.788125,0.938125
"extant","Rodentia","Sciuridae","Tamias","Tamias dorsalis",1.85,71.1,2.788125,0.938125
"extant","Rodentia","Sciuridae","Tamias","Tamias canipes",1.85,70.4,2.788125,0.938125
"extant","Rodentia","Heteromyidae","Heteromys","Heteromys anomalus",1.85,70,2.788125,0.938125
"extant","Rodentia","Muridae","Reithrodon","Reithrodon auritus",1.85,70.9,2.788125,0.938125
"extant","Rodentia","Octodontidae","Tympanoctomys","Tympanoctomys barrerae",1.85,70,2.788125,0.938125
"extant","Artiodactyla","Bovidae","Cephalophus","Cephalophus niger",4.31,20400,5.24904761904762,0.93904761904762
"extant","Artiodactyla","Bovidae","Gazella","Gazella thomsonii",4.31,20499.8,5.24904761904762,0.93904761904762
"extant","Diprotodontia","Macropodidae","Onychogalea","Onychogalea unguifera",3.82,6650,4.76243902439024,0.942439024390244
"extant","Rodentia","Muridae","Melomys","Melomys rufescens",1.845,70.55,2.788125,0.943125
"extant","Rodentia","Muridae","Malacomys","Malacomys edwardsi",1.84,69.9,2.788125,0.948125
"extant","Rodentia","Muridae","Meriones","Meriones crassus",1.84,69.9,2.788125,0.948125
"extant","Rodentia","Muridae","Tatera","Tatera leucogaster",1.84,69.9,2.788125,0.948125
"extant","Rodentia","Myoxidae","Graphiurus","Graphiurus ocularis",1.84,68.8,2.788125,0.948125
"extant","Rodentia","Muridae","Melomys","Melomys burtoni",1.84,68.5,2.788125,0.948125
"extant","Rodentia","Muridae","Niviventer","Niviventer cremoriventer",1.84,69.7,2.788125,0.948125
"extant","Rodentia","Heteromyidae","Dipodomys","Dipodomys stephensi",1.84,69.8,2.788125,0.948125
"extant","Rodentia","Muridae","Oryzomys","Oryzomys couesi",1.84,69.3,2.788125,0.948125
"extant","Rodentia","Sciuridae","Tamias","Tamias palmeri",1.84,69.4,2.788125,0.948125
"extant","Rodentia","Muridae","Andinomys","Andinomys edax",1.84,69.7,2.788125,0.948125
"extant","Rodentia","Muridae","Ichthyomys","Ichthyomys pittieri",1.84,69.1,2.788125,0.948125
"extant","Rodentia","Muridae","Phyllotis","Phyllotis magister",1.84,68.5,2.788125,0.948125
"extant","Artiodactyla","Bovidae","Cephalophus","Cephalophus dorsalis",4.3,20000,5.24904761904762,0.94904761904762
"extant","Artiodactyla","Bovidae","Cephalophus","Cephalophus ogilbyi",4.3,20000,5.24904761904762,0.94904761904762
"extant","Artiodactyla","Bovidae","Gazella","Gazella spekei",4.3,20000,5.24904761904762,0.94904761904762
"extant","Artiodactyla","Bovidae","Pelea","Pelea capreolus",4.3,20000,5.24904761904762,0.94904761904762
"extant","Artiodactyla","Bovidae","Procapra","Procapra picticaudata",4.3,20000,5.24904761904762,0.94904761904762
"extant","Diprotodontia","Macropodidae","Macropus","Macropus eugenii",3.81,6500,4.76243902439024,0.952439024390244
"extant","Carnivora","Viverridae","Cynogale","Cynogale bennettii",3.65,4500,4.60282608695652,0.952826086956521
"extant","Carnivora","Phocidae","Hydrurga","Hydrurga leptonyx",5.56,360000,4.60282608695652,0.957173913043478
"extant","Rodentia","Muridae","Pseudomys","Pseudomys higginsi",1.83,67,2.788125,0.958125
"extant","Rodentia","Muridae","Stenomys","Stenomys vandeuseni",1.83,67.3,2.788125,0.958125
"extant","Rodentia","Sciuridae","Tamias","Tamias ruficaudus",1.83,68,2.788125,0.958125
"extant","Rodentia","Muridae","Delomys","Delomys dorsalis",1.83,67.5,2.788125,0.958125
"extant","Rodentia","Muridae","Graomys","Graomys griseoflavus",1.83,67.5,2.788125,0.958125
"extant","Rodentia","Muridae","Oxymycterus","Oxymycterus akodontius",1.83,68,2.788125,0.958125
"extant","Rodentia","Muridae","Oxymycterus","Oxymycterus angularis",1.83,68,2.788125,0.958125
"extant","Rodentia","Muridae","Oxymycterus","Oxymycterus hiska",1.83,68,2.788125,0.958125
"extant","Rodentia","Muridae","Oxymycterus","Oxymycterus hucucha",1.83,68,2.788125,0.958125
"extant","Rodentia","Muridae","Oxymycterus","Oxymycterus nasutus",1.83,68,2.788125,0.958125
"extant","Artiodactyla","Bovidae","Sylvicapra","Sylvicapra grimmia",4.29,19499.8,5.24904761904762,0.959047619047619
"extant","Rodentia","Capromyidae","Capromys","Capromys pilorides",3.75,5650,2.788125,0.961875
"extant","Diprotodontia","Macropodidae","Dorcopsis","Dorcopsis luctuosa",3.8,6352,4.76243902439024,0.962439024390244
"extant","Primates","Lemuridae","Hapalemur","Hapalemur simus",3.37,2350,4.338,0.968
"extant","Rodentia","Muridae","Peromyscus","Peromyscus megalops",1.82,66.2,2.788125,0.968125
"extant","Rodentia","Muridae","Anotomys","Anotomys leander",1.82,66.4,2.788125,0.968125
"extant","Rodentia","Muridae","Auliscomys","Auliscomys boliviensis",1.82,65.7,2.788125,0.968125
"extant","Rodentia","Muridae","Ichthyomys","Ichthyomys hydrobates",1.82,66.4,2.788125,0.968125
"extant","Artiodactyla","Bovidae","Gazella","Gazella bennettii",4.28,18916.7,5.24904761904762,0.969047619047619
"extant","Artiodactyla","Bovidae","Tetracerus","Tetracerus quadricornis",4.28,19000,5.24904761904762,0.969047619047619
"extant","Diprotodontia","Macropodidae","Petrogale","Petrogale persephone",3.79,6200,4.76243902439024,0.972439024390244
"extant","Carnivora","Viverridae","Paguma","Paguma larvata",3.63,4300,4.60282608695652,0.972826086956522
"extant","Rodentia","Muridae","Pseudomys","Pseudomys australis",1.81,65,2.788125,0.978125
"extant","Rodentia","Muridae","Stenomys","Stenomys richardsoni",1.81,64.3,2.788125,0.978125
"extant","Rodentia","Heteromyidae","Liomys","Liomys adspersus",1.81,65,2.788125,0.978125
"extant","Rodentia","Heteromyidae","Liomys","Liomys spectabilis",1.81,65,2.788125,0.978125
"extant","Rodentia","Muridae","Microtus","Microtus townsendii",1.81,64.8,2.788125,0.978125
"extant","Rodentia","Sciuridae","Glaucomys","Glaucomys volans",1.81,63.9,2.788125,0.978125
"extant","Rodentia","Muridae","Neotomys","Neotomys ebriosus",1.81,64.5,2.788125,0.978125
"extant","Diprotodontia","Phalangeridae","Spilocuscus","Spilocuscus rufoniger",3.78,6000,4.76243902439024,0.982439024390244
"extant","Carnivora","Canidae","Otocyon","Otocyon megalotis",3.62,4150,4.60282608695652,0.982826086956521
"extant","Carnivora","Ursidae","Ursus","Ursus maritimus",5.59,388750.35,4.60282608695652,0.987173913043478
"extant","Primates","Cebidae","Pithecia","Pithecia aequatorialis",3.35,2250,4.338,0.988
"extant","Primates","Cebidae","Pithecia","Pithecia irrorata",3.35,2241,4.338,0.988
"extant","Rodentia","Muridae","Colomys","Colomys goslingi",1.8,62.5,2.788125,0.988125
"extant","Rodentia","Muridae","Acomys","Acomys minous",1.8,62.5,2.788125,0.988125
"extant","Rodentia","Heteromyidae","Heteromys","Heteromys gaumeri",1.8,63.6,2.788125,0.988125
"extant","Rodentia","Sciuridae","Tamias","Tamias umbrinus",1.8,63,2.788125,0.988125
"extant","Rodentia","Muridae","Abrawayaomys","Abrawayaomys ruschii",1.8,63,2.788125,0.988125
"extant","Rodentia","Muridae","Oecomys","Oecomys mamorae",1.8,62.5,2.788125,0.988125
"extant","Artiodactyla","Bovidae","Cephalophus","Cephalophus callipygus",4.26,18249.9,5.24904761904762,0.98904761904762
"extant","Diprotodontia","Macropodidae","Dorcopsis","Dorcopsis atrata",3.77,5916.5,4.76243902439024,0.992439024390244
"extant","Carnivora","Canidae","Nyctereutes","Nyctereutes procyonoides",3.61,4040,4.60282608695652,0.992826086956522
"extant","Carnivora","Procyonidae","Nasua","Nasua narica",3.61,4030,4.60282608695652,0.992826086956522
"extant","Carnivora","Phocidae","Leptonychotes","Leptonychotes weddellii",5.6,4e+05,4.60282608695652,0.997173913043478
"extant","Rodentia","Muridae","Deomys","Deomys ferrugineus",1.79,62,2.788125,0.998125
"extant","Rodentia","Muridae","Thamnomys","Thamnomys venustus",1.79,61.9,2.788125,0.998125
"extant","Rodentia","Muridae","Rattus","Rattus colletti",1.79,61,2.788125,0.998125
"extant","Rodentia","Sciuridae","Tamias","Tamias cinereicollis",1.79,61.7,2.788125,0.998125
"extant","Rodentia","Sciuridae","Tamias","Tamias quadrivittatus",1.79,62.2,2.788125,0.998125
"extant","Rodentia","Sciuridae","Tamias","Tamias speciosus",1.79,62,2.788125,0.998125
"extant","Rodentia","Muridae","Oecomys","Oecomys concolor",1.79,61.6,2.788125,0.998125
"extant","Rodentia","Muridae","Oryzomys","Oryzomys legatus",1.79,61.5,2.788125,0.998125
"extant","Carnivora","Mustelidae","Lutra","Lutra maculicollis",3.6,4000,4.60282608695652,1.00282608695652
"extant","Carnivora","Viverridae","Macrogalidia","Macrogalidia musschenbroekii",3.6,4000,4.60282608695652,1.00282608695652
"extant","Carnivora","Mustelidae","Martes","Martes pennanti",3.6,4000,4.60282608695652,1.00282608695652
"extant","Carnivora","Canidae","Pseudalopex","Pseudalopex sechurae",3.6,4000,4.60282608695652,1.00282608695652
"extant","Rodentia","Muridae","Lophuromys","Lophuromys flavopunctatus",1.78,60,2.788125,1.008125
"extant","Rodentia","Muridae","Mastomys","Mastomys natalensis",1.78,60.3,2.788125,1.008125
"extant","Rodentia","Muridae","Pelomys","Pelomys isseli",1.78,60,2.788125,1.008125
"extant","Rodentia","Muridae","Taterillus","Taterillus pygargus",1.78,60.2,2.788125,1.008125
"extant","Rodentia","Muridae","Zelotomys","Zelotomys hildegardeae",1.78,60,2.788125,1.008125
"extant","Rodentia","Muridae","Golunda","Golunda ellioti",1.78,60.9,2.788125,1.008125
"extant","Rodentia","Heteromyidae","Dipodomys","Dipodomys ordii",1.78,60.4,2.788125,1.008125
"extant","Rodentia","Muridae","Nyctomys","Nyctomys sumichrasti",1.78,60,2.788125,1.008125
"extant","Rodentia","Muridae","Peromyscus","Peromyscus mekisturus",1.78,60,2.788125,1.008125
"extant","Rodentia","Muridae","Akodon","Akodon aerosus",1.78,60,2.788125,1.008125
"extant","Rodentia","Muridae","Oryzomys","Oryzomys albigularis",1.78,60.5,2.788125,1.008125
"extant","Rodentia","Muridae","Oryzomys","Oryzomys auriventer",1.78,60.5,2.788125,1.008125
"extant","Rodentia","Muridae","Oryzomys","Oryzomys balneator",1.78,60.5,2.788125,1.008125
"extant","Rodentia","Muridae","Oryzomys","Oryzomys bolivaris",1.78,60.5,2.788125,1.008125
"extant","Rodentia","Muridae","Oryzomys","Oryzomys gorgasi",1.78,60.5,2.788125,1.008125
"extant","Rodentia","Muridae","Oryzomys","Oryzomys hammondi",1.78,60.5,2.788125,1.008125
"extant","Rodentia","Muridae","Oryzomys","Oryzomys intectus",1.78,60.5,2.788125,1.008125
"extant","Rodentia","Muridae","Oryzomys","Oryzomys intermedius",1.78,60.5,2.788125,1.008125
"extant","Rodentia","Muridae","Oryzomys","Oryzomys kelloggi",1.78,60.5,2.788125,1.008125
"extant","Rodentia","Muridae","Oryzomys","Oryzomys lamia",1.78,60.5,2.788125,1.008125
"extant","Rodentia","Muridae","Oryzomys","Oryzomys levipes",1.78,60.5,2.788125,1.008125
"extant","Rodentia","Muridae","Oryzomys","Oryzomys oniscus",1.78,60.5,2.788125,1.008125
"extant","Rodentia","Muridae","Oryzomys","Oryzomys polius",1.78,60.5,2.788125,1.008125
"extant","Rodentia","Muridae","Oryzomys","Oryzomys yunganus",1.78,60.5,2.788125,1.008125
"extant","Artiodactyla","Bovidae","Cephalophus","Cephalophus zebra",4.24,17500.1,5.24904761904762,1.00904761904762
"extant","Artiodactyla","Bovidae","Ourebia","Ourebia ourebi",4.24,17250,5.24904761904762,1.00904761904762
"extant","Rodentia","Sciuridae","Marmota","Marmota olympus",3.8,6300,2.788125,1.011875
"extant","Rodentia","Sciuridae","Marmota","Marmota vancouverensis",3.8,6300,2.788125,1.011875
"extant","Carnivora","Mustelidae","Eira","Eira barbara",3.59,3910,4.60282608695652,1.01282608695652
"extant","Carnivora","Felidae","Oncifelis","Oncifelis colocolo",3.59,3935,4.60282608695652,1.01282608695652
"extant","Rodentia","Dipodidae","Allactaga","Allactaga elater",1.77,59,2.788125,1.018125
"extant","Rodentia","Muridae","Peromyscus","Peromyscus melanocarpus",1.77,59,2.788125,1.018125
"extant","Rodentia","Muridae","Galenomys","Galenomys garleppi",1.77,59.3,2.788125,1.018125
"extant","Rodentia","Muridae","Oryzomys","Oryzomys keaysi",1.77,58.3,2.788125,1.018125
"extant","Diprotodontia","Macropodidae","Onychogalea","Onychogalea fraenata",3.74,5500,4.76243902439024,1.02243902439024
"extant","Diprotodontia","Macropodidae","Thylogale","Thylogale billardierii",3.74,5450,4.76243902439024,1.02243902439024
"extant","Diprotodontia","Macropodidae","Dorcopsis","Dorcopsis muelleri",3.74,5500,4.76243902439024,1.02243902439024
"extant","Diprotodontia","Macropodidae","Dorcopsis","Dorcopsis hageni",3.74,5500,4.76243902439024,1.02243902439024
"extant","Diprotodontia","Macropodidae","Thylogale","Thylogale browni",3.74,5478,4.76243902439024,1.02243902439024
"extant","Carnivora","Canidae","Urocyon","Urocyon cinereoargenteus",3.58,3833.7,4.60282608695652,1.02282608695652
"extant","Carnivora","Procyonidae","Nasua","Nasua nasua",3.58,3793.8,4.60282608695652,1.02282608695652
"extant","Primates","Lemuridae","Eulemur","Eulemur macaco",3.31,2040,4.338,1.028
"extant","Rodentia","Muridae","Hybomys","Hybomys trivirgatus",1.76,56.9,2.788125,1.028125
"extant","Rodentia","Muridae","Lemniscomys","Lemniscomys griselda",1.76,58,2.788125,1.028125
"extant","Rodentia","Heteromyidae","Dipodomys","Dipodomys agilis",1.76,57.8,2.788125,1.028125
"extant","Rodentia","Muridae","Dicrostonyx","Dicrostonyx hudsonius",1.76,57,2.788125,1.028125
"extant","Rodentia","Muridae","Microtus","Microtus californicus",1.76,57.4,2.788125,1.028125
"extant","Rodentia","Muridae","Oryzomys","Oryzomys capito",1.76,57.8,2.788125,1.028125
"extant","Rodentia","Muridae","Oryzomys","Oryzomys macconnelli",1.76,58,2.788125,1.028125
"extant","Rodentia","Muridae","Rhipidomys","Rhipidomys latimanus",1.76,57.5,2.788125,1.028125
"extant","Artiodactyla","Cervidae","Mazama","Mazama bricenii",4.22,16499.9,5.24904761904762,1.02904761904762
"extant","Artiodactyla","Cervidae","Mazama","Mazama chunyi",4.22,16499.9,5.24904761904762,1.02904761904762
"extant","Artiodactyla","Cervidae","Mazama","Mazama nana",4.22,16499.9,5.24904761904762,1.02904761904762
"extant","Diprotodontia","Macropodidae","Thylogale","Thylogale thetis",3.73,5400,4.76243902439024,1.03243902439024
"extant","Rodentia","Dipodidae","Jaculus","Jaculus jaculus",1.75,56.6,2.788125,1.038125
"extant","Rodentia","Muridae","Mastomys","Mastomys erythroleucus",1.75,56.2,2.788125,1.038125
"extant","Rodentia","Muridae","Dinaromys","Dinaromys bogdanovi",1.75,56,2.788125,1.038125
"extant","Rodentia","Muridae","Maxomys","Maxomys whiteheadi",1.75,56,2.788125,1.038125
"extant","Rodentia","Muridae","Phyllotis","Phyllotis xanthopygus",1.75,56.3,2.788125,1.038125
"extant","Rodentia","Muridae","Sigmodon","Sigmodon alstoni",1.75,55.7,2.788125,1.038125
"extant","Artiodactyla","Cervidae","Mazama","Mazama gouazoupira",4.21,16300.1,5.24904761904762,1.03904761904762
"extant","Carnivora","Felidae","Oncifelis","Oncifelis geoffroyi",3.56,3590,4.60282608695652,1.04282608695652
"extant","Rodentia","Bathyergidae","Heterocephalus","Heterocephalus glaber",1.74,55,2.788125,1.048125
"extant","Rodentia","Muridae","Sekeetamys","Sekeetamys calurus",1.74,55.2,2.788125,1.048125
"extant","Rodentia","Sciuridae","Tamiops","Tamiops macclellandi",1.74,55.5,2.788125,1.048125
"extant","Rodentia","Muridae","Macrotarsomys","Macrotarsomys ingens",1.74,55,2.788125,1.048125
"extant","Rodentia","Muridae","Paraleptomys","Paraleptomys rufilatus",1.74,55,2.788125,1.048125
"extant","Rodentia","Heteromyidae","Dipodomys","Dipodomys microps",1.74,54.6,2.788125,1.048125
"extant","Rodentia","Muridae","Dicrostonyx","Dicrostonyx groenlandicus",1.74,54.4,2.788125,1.048125
"extant","Rodentia","Muridae","Auliscomys","Auliscomys pictus",1.74,54.7,2.788125,1.048125
"extant","Rodentia","Muridae","Oryzomys","Oryzomys nitidus",1.74,55.2,2.788125,1.048125
"extant","Rodentia","Muridae","Oryzomys","Oryzomys talamancae",1.74,55,2.788125,1.048125
"extant","Artiodactyla","Bovidae","Gazella","Gazella saudiya",4.2,16000,5.24904761904762,1.04904761904762
"extant","Artiodactyla","Cervidae","Muntiacus","Muntiacus muntjak",4.2,15925.8,5.24904761904762,1.04904761904762
"extant","Rodentia","Myocastoridae","Myocastor","Myocastor coypus",3.84,6937.5,2.788125,1.051875
"extant","Rodentia","Muridae","Desmodillus","Desmodillus auricularis",1.73,53.3,2.788125,1.058125
"extant","Rodentia","Muridae","Zelotomys","Zelotomys woosnami",1.73,54.1,2.788125,1.058125
"extant","Rodentia","Muridae","Chionomys","Chionomys nivalis",1.73,54,2.788125,1.058125
"extant","Rodentia","Muridae","Meriones","Meriones unguiculatus",1.73,53.3,2.788125,1.058125
"extant","Rodentia","Heteromyidae","Heteromys","Heteromys nelsoni",1.73,54.2,2.788125,1.058125
"extant","Rodentia","Muridae","Oryzomys","Oryzomys palustris",1.73,53.9,2.788125,1.058125
"extant","Rodentia","Sciuridae","Tamias","Tamias rufus",1.73,53.6,2.788125,1.058125
"extant","Rodentia","Muridae","Lenoxus","Lenoxus apicalis",1.73,53.6,2.788125,1.058125
"extant","Rodentia","Muridae","Melanomys","Melanomys robustulus",1.73,53.5,2.788125,1.058125
"extant","Rodentia","Muridae","Melanomys","Melanomys zunigae",1.73,53.5,2.788125,1.058125
"extant","Artiodactyla","Cervidae","Muntiacus","Muntiacus atherodes",4.19,15600,5.24904761904762,1.05904761904762
"extant","Rodentia","Erethizontidae","Erethizon","Erethizon dorsatum",3.85,7085.3,2.788125,1.061875
"extant","Carnivora","Herpestidae","Ichneumia","Ichneumia albicauda",3.54,3500,4.60282608695652,1.06282608695652
"extant","Carnivora","Felidae","Otocolobus","Otocolobus manul",3.54,3500,4.60282608695652,1.06282608695652
"extant","Carnivora","Mustelidae","Conepatus","Conepatus leuconotus",3.54,3500,4.60282608695652,1.06282608695652
"extant","Rodentia","Muridae","Pogonomys","Pogonomys macrourus",1.725,53.95,2.788125,1.063125
"extant","Xenarthra","Dasypodidae","Priodontes","Priodontes maximus",4.66,45359.7,5.72461538461538,1.06461538461538
"extant","Diprotodontia","Phalangeridae","Spilocuscus","Spilocuscus maculatus",3.695,5106.75,4.76243902439024,1.06743902439024
"extant","Rodentia","Dipodidae","Allactaga","Allactaga tetradactyla",1.72,52,2.788125,1.068125
"extant","Rodentia","Muridae","Dephomys","Dephomys eburnea",1.72,52.5,2.788125,1.068125
"extant","Rodentia","Muridae","Grammomys","Grammomys rutilans",1.72,52,2.788125,1.068125
"extant","Rodentia","Muridae","Megadendromus","Megadendromus nikolausi",1.72,52,2.788125,1.068125
"extant","Rodentia","Muridae","Taterillus","Taterillus emini",1.72,52,2.788125,1.068125
"extant","Rodentia","Sciuridae","Paraxerus","Paraxerus alexandri",1.72,52,2.788125,1.068125
"extant","Rodentia","Muridae","Notomys","Notomys mitchellii",1.72,52,2.788125,1.068125
"extant","Rodentia","Dipodidae","Pygeretmus","Pygeretmus pumilio",1.72,52,2.788125,1.068125
"extant","Rodentia","Muridae","Hyperacrius","Hyperacrius wynnei",1.72,52.6,2.788125,1.068125
"extant","Rodentia","Muridae","Microtus","Microtus cabrerae",1.72,52.5,2.788125,1.068125
"extant","Rodentia","Muridae","Pogonomelomys","Pogonomelomys sevia",1.72,52,2.788125,1.068125
"extant","Rodentia","Muridae","Lemmus","Lemmus sibiricus",1.72,52.3,2.788125,1.068125
"extant","Rodentia","Sciuridae","Tamias","Tamias panamintinus",1.72,52.3,2.788125,1.068125
"extant","Rodentia","Muridae","Phyllotis","Phyllotis andium",1.72,53,2.788125,1.068125
"extant","Rodentia","Muridae","Zygodontomys","Zygodontomys brevicauda",1.72,52.2,2.788125,1.068125
"extant","Artiodactyla","Bovidae","Cephalophus","Cephalophus rubidus",4.18,15000,5.24904761904762,1.06904761904762
"extant","Monotremata","Ornithorhynchidae","Ornithorhynchus","Ornithorhynchus anatinus",3.17,1484.3,4.24,1.07
"extant","Rodentia","Sciuridae","Marmota","Marmota caligata",3.86,7230,2.788125,1.071875
"extant","Rodentia","Muridae","Saccostomus","Saccostomus campestris",1.71,51.2,2.788125,1.078125
"extant","Rodentia","Muridae","Akodon","Akodon toba",1.71,51.2,2.788125,1.078125
"extant","Rodentia","Muridae","Chelemys","Chelemys megalonyx",1.71,50.8,2.788125,1.078125
"extant","Rodentia","Muridae","Phyllotis","Phyllotis darwini",1.71,50.8,2.788125,1.078125
"extant","Rodentia","Muridae","Phyllotis","Phyllotis caprinus",1.71,50.8,2.788125,1.078125
"extant","Rodentia","Muridae","Pseudoryzomys","Pseudoryzomys simplex",1.71,51.2,2.788125,1.078125
"extant","Diprotodontia","Macropodidae","Petrogale","Petrogale godmani",3.68,4750,4.76243902439024,1.08243902439024
"extant","Carnivora","Herpestidae","Atilax","Atilax paludinosus",3.52,3300,4.60282608695652,1.08282608695652
"extant","Carnivora","Felidae","Prionailurus","Prionailurus bengalensis",3.52,3300,4.60282608695652,1.08282608695652
"extant","Rodentia","Muridae","Acomys","Acomys cahirinus",1.705,52.5,2.788125,1.083125
"extant","Rodentia","Muridae","Acomys","Acomys russatus",1.7,49.7,2.788125,1.088125
"extant","Rodentia","Muridae","Ammodillus","Ammodillus imbellis",1.7,50,2.788125,1.088125
"extant","Rodentia","Muridae","Hybomys","Hybomys planifrons",1.7,49.6,2.788125,1.088125
"extant","Rodentia","Muridae","Pelomys","Pelomys minor",1.7,50,2.788125,1.088125
"extant","Rodentia","Muridae","Uranomys","Uranomys ruddi",1.7,49.7,2.788125,1.088125
"extant","Rodentia","Muridae","Alticola","Alticola strelzowi",1.7,50,2.788125,1.088125
"extant","Rodentia","Muridae","Microtus","Microtus guentheri",1.7,50,2.788125,1.088125
"extant","Rodentia","Sciuridae","Hylopetes","Hylopetes lepidus",1.7,50,2.788125,1.088125
"extant","Rodentia","Muridae","Pogonomys","Pogonomys championi",1.7,50.5,2.788125,1.088125
"extant","Rodentia","Sciuridae","Petinomys","Petinomys sagitta",1.7,50,2.788125,1.088125
"extant","Rodentia","Heteromyidae","Liomys","Liomys irroratus",1.7,50,2.788125,1.088125
"extant","Rodentia","Muridae","Oryzomys","Oryzomys chapmani",1.7,50,2.788125,1.088125
"extant","Rodentia","Muridae","Oryzomys","Oryzomys melanotis",1.7,50,2.788125,1.088125
"extant","Rodentia","Muridae","Osgoodomys","Osgoodomys banderanus",1.7,50,2.788125,1.088125
"extant","Rodentia","Sciuridae","Tamias","Tamias amoenus",1.7,50.5,2.788125,1.088125
"extant","Rodentia","Muridae","Akodon","Akodon dolores",1.7,50.5,2.788125,1.088125
"extant","Rodentia","Muridae","Chibchanomys","Chibchanomys trichotis",1.7,50,2.788125,1.088125
"extant","Rodentia","Muridae","Oryzomys","Oryzomys subflavus",1.7,50,2.788125,1.088125
"extant","Artiodactyla","Bovidae","Cephalophus","Cephalophus harveyi",4.16,14500.1,5.24904761904762,1.08904761904762
"extant","Artiodactyla","Moschidae","Moschus","Moschus chrysogaster",4.16,14500,5.24904761904762,1.08904761904762
"extant","Diprotodontia","Macropodidae","Petrogale","Petrogale lateralis",3.67,4625,4.76243902439024,1.09243902439024
"extant","Carnivora","Canidae","Vulpes","Vulpes rueppelli",3.51,3250,4.60282608695652,1.09282608695652
"extant","Carnivora","Viverridae","Chrotogale","Chrotogale owstoni",3.51,3250,4.60282608695652,1.09282608695652
"extant","Carnivora","Felidae","Leopardus","Leopardus wiedii",3.51,3250,4.60282608695652,1.09282608695652
"extant","Carnivora","Mustelidae","Galictis","Galictis vittata",3.51,3200,4.60282608695652,1.09282608695652
"extant","Rodentia","Muridae","Aethomys","Aethomys namaquensis",1.69,48.8,2.788125,1.098125
"extant","Rodentia","Muridae","Gerbillus","Gerbillus pyramidum",1.69,49.4,2.788125,1.098125
"extant","Rodentia","Muridae","Lemniscomys","Lemniscomys rosalia",1.69,49.5,2.788125,1.098125
"extant","Rodentia","Muridae","Taterillus","Taterillus gracilis",1.69,49,2.788125,1.098125
"extant","Rodentia","Heteromyidae","Dipodomys","Dipodomys compactus",1.69,49.3,2.788125,1.098125
"extant","Rodentia","Muridae","Aepeomys","Aepeomys fuscatus",1.69,49.5,2.788125,1.098125
"extant","Rodentia","Muridae","Phyllotis","Phyllotis osilae",1.69,49,2.788125,1.098125
"extant","Artiodactyla","Cervidae","Hydropotes","Hydropotes inermis",4.15,14000,5.24904761904762,1.09904761904762
"extant","Carnivora","Viverridae","Paradoxurus","Paradoxurus hermaphroditus",3.5025,3156.675,4.60282608695652,1.10032608695652
"extant","Diprotodontia","Macropodidae","Petrogale","Petrogale inornata",3.66,4600,4.76243902439024,1.10243902439024
"extant","Diprotodontia","Macropodidae","Thylogale","Thylogale stigmatica",3.66,4600,4.76243902439024,1.10243902439024
"extant","Rodentia","Muridae","Hybomys","Hybomys univittatus",1.68,47.6,2.788125,1.108125
"extant","Rodentia","Muridae","Pachyuromys","Pachyuromys duprasi",1.68,47.5,2.788125,1.108125
"extant","Rodentia","Muridae","Lemmus","Lemmus lemmus",1.68,47.5,2.788125,1.108125
"extant","Rodentia","Muridae","Microtus","Microtus socialis",1.68,48,2.788125,1.108125
"extant","Rodentia","Muridae","Akodon","Akodon illuteus",1.68,47.8,2.788125,1.108125
"extant","Artiodactyla","Bovidae","Cephalophus","Cephalophus nigrifrons",4.14,13899.8,5.24904761904762,1.10904761904762
"extant","Rodentia","Hystricidae","Hystrix","Hystrix brachyura",3.9,8000,2.788125,1.111875
"extant","Rodentia","Agoutidae","Agouti","Agouti paca",3.9,8000,2.788125,1.111875
"extant","Rodentia","Caviidae","Dolichotis","Dolichotis patagonum",3.9,8000,2.788125,1.111875
"extant","Diprotodontia","Macropodidae","Macropus","Macropus parma",3.65,4500,4.76243902439024,1.11243902439024
